month,division,line,day_type,num_sched_trains,num_actual_trains,service delivered
2017-08,B DIVISION,F,1,3173,3075,0.969114403
2017-08,B DIVISION,F,2,1164,1145,0.983676976
2017-08,B DIVISION,G,1,1012,1034,1.02173913
2017-08,B DIVISION,G,2,1148,1133,0.986933798
2017-08,B DIVISION,JZ,1,1173,1155,0.984654731
2017-08,B DIVISION,JZ,2,716,704,0.983240223
2017-08,B DIVISION,L,1,1920,1889,0.983854167
2017-08,B DIVISION,L,2,1808,1763,0.975110619
2017-08,B DIVISION,M,1,1878,1802,0.959531416
2017-08,B DIVISION,M,2,639,626,0.979655712
2017-08,B DIVISION,N,1,2088,2013,0.96408046
2017-08,B DIVISION,N,2,1279,1253,0.979671618
2017-08,B DIVISION,Q,1,2346,2230,0.950554135
2017-08,B DIVISION,Q,2,1614,1608,0.996282528
2017-08,B DIVISION,R,1,2277,2192,0.96267018
2017-08,B DIVISION,R,2,1199,1182,0.985821518
2017-08,B DIVISION,S Fkln,1,828,822,0.992753623
2017-08,B DIVISION,S Fkln,2,704,704,1
2017-08,B DIVISION,S Rock,1,506,510,1.007905138
2017-08,B DIVISION,S Rock,2,448,447,0.997767857
2017-08,B DIVISION,W,1,879,799,0.908987486
2017-08,Systemwide,Systemwide,1,50349,47728,0.947943355
2017-08,Systemwide,Systemwide,2,25189,24656,0.97883997
2017-09,A DIVISION,1,1,1680,1610,0.958333333
2017-09,A DIVISION,1,2,1080,1059,0.980555556
2017-09,A DIVISION,2,1,2200,1954,0.888181818
2017-09,A DIVISION,2,2,1742,1560,0.895522388
2017-09,A DIVISION,3,1,2080,1898,0.9125
2017-09,A DIVISION,3,2,720,686,0.952777778
2017-09,A DIVISION,4,1,2800,2524,0.901428571
2017-09,A DIVISION,4,2,2140,2049,0.957476636
2017-09,A DIVISION,5,1,2590,2162,0.834749035
2017-09,A DIVISION,5,2,1446,1393,0.963347165
2017-09,A DIVISION,6,1,2070,1876,0.906280193
2017-09,A DIVISION,6,2,1076,1062,0.986988848
2017-09,A DIVISION,7,1,2584,2431,0.940789474
2017-09,A DIVISION,7,2,1536,1503,0.978515625
2017-09,A DIVISION,S 42nd,1,2920,2911,0.996917808
2017-09,A DIVISION,S 42nd,2,1656,1652,0.997584541
2017-09,B DIVISION,A,1,2560,2471,0.965234375
2017-09,B DIVISION,A,2,1784,1743,0.977017937
2017-09,B DIVISION,B,1,1680,1653,0.983928571
2017-09,B DIVISION,C,1,1500,1446,0.964
2017-09,B DIVISION,C,2,1496,1419,0.948529412
2017-09,B DIVISION,D,1,1800,1780,0.988888889
2017-09,B DIVISION,D,2,1342,1329,0.990312966
2017-09,B DIVISION,E,1,1560,1472,0.943589744
2017-09,B DIVISION,E,2,320,311,0.971875
2017-09,B DIVISION,F,1,2861,2804,0.980076896
2017-09,B DIVISION,F,2,1000,969,0.969
2017-09,B DIVISION,G,1,880,904,1.027272727
2017-09,B DIVISION,G,2,1246,1193,0.957463884
2017-09,B DIVISION,JZ,1,1020,993,0.973529412
2017-09,B DIVISION,JZ,2,812,803,0.988916256
2017-09,B DIVISION,L,1,1920,1860,0.96875
2017-09,B DIVISION,L,2,1716,1615,0.941142191
2017-09,B DIVISION,M,1,1640,1558,0.95
2017-09,B DIVISION,M,2,543,541,0.996316759
2017-09,B DIVISION,N,1,1812,1727,0.953090508
2017-09,B DIVISION,N,2,1439,1382,0.960389159
2017-09,B DIVISION,Q,1,2040,1950,0.955882353
2017-09,B DIVISION,Q,2,1962,1949,0.993374108
2017-09,B DIVISION,R,1,1980,1916,0.967676768
2017-09,B DIVISION,R,2,1441,1370,0.950728661
2017-09,B DIVISION,S Fkln,1,720,720,1
2017-09,B DIVISION,S Fkln,2,800,795,0.99375
2017-09,B DIVISION,S Rock,1,440,443,1.006818182
2017-09,B DIVISION,S Rock,2,512,511,0.998046875
2017-09,B DIVISION,W,1,768,727,0.946614583
2017-09,Systemwide,Systemwide,1,44105,41790,0.94751162
2017-09,Systemwide,Systemwide,2,27809,26894,0.967096983
2017-10,A DIVISION,1,1,1848,1827,0.988636364
2017-10,A DIVISION,1,2,1080,1066,0.987037037
2017-10,A DIVISION,2,1,2420,2210,0.91322314
2017-10,A DIVISION,2,2,1743,1548,0.888123924
2017-10,A DIVISION,3,1,2288,2137,0.934003497
2017-10,A DIVISION,3,2,720,706,0.980555556
2017-10,A DIVISION,4,1,3080,2813,0.913311688
2017-10,A DIVISION,4,2,2135,1873,0.877283372
2017-10,A DIVISION,5,1,2882,2421,0.840041638
2017-10,A DIVISION,5,2,1449,1319,0.910282954
2017-10,A DIVISION,6,1,2156,1961,0.909554731
2017-10,A DIVISION,6,2,1075,1020,0.948837209
2017-10,A DIVISION,7,1,2838,2592,0.913319239
2017-10,A DIVISION,7,2,1320,1318,0.998484848
2017-10,A DIVISION,S 42nd,1,3212,3201,0.996575342
2017-10,A DIVISION,S 42nd,2,1464,1464,1
2017-10,B DIVISION,A,1,2816,2674,0.949573864
2017-10,B DIVISION,A,2,1782,1708,0.958473625
2017-10,B DIVISION,B,1,1848,1758,0.951298701
2017-10,B DIVISION,C,1,1650,1507,0.913333333
2017-10,B DIVISION,C,2,1431,1391,0.972047519
2017-10,B DIVISION,D,1,1980,1926,0.972727273
2017-10,B DIVISION,D,2,1124,1103,0.981316726
2017-10,B DIVISION,E,1,1716,1603,0.934149184
2017-10,B DIVISION,E,2,672,653,0.97172619
2017-10,B DIVISION,F,1,3146,3044,0.967577877
2017-10,B DIVISION,F,2,1062,1050,0.988700565
2017-10,B DIVISION,G,1,968,984,1.016528926
2017-10,B DIVISION,G,2,1438,1430,0.994436718
2017-10,B DIVISION,JZ,1,1122,1085,0.967023173
2017-10,B DIVISION,JZ,2,799,792,0.991239049
2017-10,B DIVISION,L,1,2112,2064,0.977272727
2017-10,B DIVISION,L,2,1928,1821,0.944502075
2017-10,B DIVISION,M,1,1804,1693,0.938470067
2017-10,B DIVISION,M,2,724,714,0.986187845
2017-10,B DIVISION,N,1,1986,1923,0.968277946
2017-10,B DIVISION,N,2,1438,1383,0.961752434
2017-10,B DIVISION,Q,1,2244,2103,0.937165775
2017-10,B DIVISION,Q,2,2041,2028,0.993630573
2017-10,B DIVISION,R,1,2178,2088,0.958677686
2017-10,B DIVISION,R,2,1440,1362,0.945833333
2017-10,B DIVISION,S Fkln,1,756,747,0.988095238
2017-10,B DIVISION,S Fkln,2,784,765,0.975765306
2017-10,B DIVISION,S Rock,1,484,486,1.004132231
2017-10,B DIVISION,S Rock,2,496,492,0.991935484
2017-10,B DIVISION,W,1,853,773,0.906213365
2017-10,Systemwide,Systemwide,1,48387,45620,0.942815219
2017-10,Systemwide,Systemwide,2,28145,27006,0.959531
2017-11,A DIVISION,1,1,1764,1745,0.989229025
2017-11,A DIVISION,1,2,840,756,0.9
2017-11,A DIVISION,2,1,2307,2097,0.908972692
2017-11,A DIVISION,2,2,1494,1289,0.862784471
2017-11,A DIVISION,3,1,2184,2030,0.929487179
2017-11,A DIVISION,3,2,560,549,0.980357143
2017-11,A DIVISION,4,1,2940,2684,0.91292517
2017-11,A DIVISION,4,2,1660,1489,0.896987952
2017-11,A DIVISION,5,1,2740,2342,0.854744526
2017-11,A DIVISION,5,2,1122,1039,0.926024955
2017-11,A DIVISION,6,1,2071,1895,0.9150169
2017-11,A DIVISION,6,2,639,610,0.954616588
2017-11,A DIVISION,7,1,2709,2487,0.918050941
2017-11,A DIVISION,7,2,984,973,0.988821138
2017-11,A DIVISION,S 42nd,1,2920,2913,0.99760274
2017-11,A DIVISION,S 42nd,2,1272,1272,1
2017-11,B DIVISION,A,1,2688,2551,0.949032738
2017-11,B DIVISION,A,2,1720,1599,0.929651163
2017-11,B DIVISION,B,1,1764,1724,0.977324263
2017-11,B DIVISION,C,1,1575,1458,0.925714286
2017-11,B DIVISION,C,2,1389,1273,0.916486681
2017-11,B DIVISION,D,1,1890,1841,0.974074074
2017-11,B DIVISION,D,2,1373,1321,0.96212673
2017-11,B DIVISION,E,1,1638,1546,0.943833944
2017-11,B DIVISION,E,2,632,604,0.955696203
2017-11,B DIVISION,F,1,3003,2931,0.976023976
2017-11,B DIVISION,F,2,1341,1333,0.994034303
2017-11,B DIVISION,G,1,924,941,1.018398268
2017-11,B DIVISION,G,2,1150,1134,0.986086957
2017-11,B DIVISION,JZ,1,1071,1035,0.966386555
2017-11,B DIVISION,JZ,2,358,359,1.002793296
2017-11,B DIVISION,L,1,2016,1980,0.982142857
2017-11,B DIVISION,L,2,1548,1531,0.989018088
2017-11,B DIVISION,M,1,1722,1635,0.949477352
2017-11,B DIVISION,M,2,362,357,0.986187845
2017-11,B DIVISION,N,1,1890,1822,0.964021164
2017-11,B DIVISION,N,2,1367,1335,0.976591075
2017-11,B DIVISION,Q,1,2178,2069,0.949954086
2017-11,B DIVISION,Q,2,1848,1840,0.995670996
2017-11,B DIVISION,R,1,2079,2012,0.967772968
2017-11,B DIVISION,R,2,1313,1216,0.926123382
2017-11,B DIVISION,S Fkln,1,720,719,0.998611111
2017-11,B DIVISION,S Fkln,2,704,704,1
2017-11,B DIVISION,S Rock,1,462,458,0.991341991
2017-11,B DIVISION,S Rock,2,336,337,1.00297619
2017-11,B DIVISION,W,1,819,767,0.936507937
2017-11,Systemwide,Systemwide,1,46074,43682,0.948083518
2017-11,Systemwide,Systemwide,2,24012,22920,0.954522739
2017-12,A DIVISION,1,1,1661,1632,0.982540638
2017-12,A DIVISION,1,2,1290,1182,0.91627907
2017-12,A DIVISION,2,1,2181,2044,0.937184778
2017-12,A DIVISION,2,2,2355,1986,0.843312102
2017-12,A DIVISION,3,1,1989,1897,0.953745601
2017-12,A DIVISION,3,2,800,748,0.935
2017-12,A DIVISION,4,1,2838,2484,0.875264271
2017-12,A DIVISION,4,2,2375,2186,0.920421053
2017-12,A DIVISION,5,1,2505,2219,0.885828343
2017-12,A DIVISION,5,2,1676,1584,0.945107399
2017-12,A DIVISION,6,1,1979,1755,0.886811521
2017-12,A DIVISION,6,2,1262,1241,0.983359746
2017-12,A DIVISION,7,1,2580,2338,0.90620155
2017-12,A DIVISION,7,2,1680,1643,0.97797619
2017-12,A DIVISION,S 42nd,1,2920,2802,0.959589041
2017-12,A DIVISION,S 42nd,2,1830,1831,1.000546448
2017-12,B DIVISION,A,1,2560,2397,0.936328125
2017-12,B DIVISION,A,2,2166,2127,0.98199446
2017-12,B DIVISION,B,1,1680,1594,0.948809524
2017-12,B DIVISION,C,1,1504,1369,0.910239362
2017-12,B DIVISION,C,2,1863,1798,0.965110038
2017-12,B DIVISION,D,1,1800,1761,0.978333333
2017-12,B DIVISION,D,2,1910,1749,0.915706806
2017-12,B DIVISION,E,1,1248,1150,0.921474359
2017-12,B DIVISION,E,2,896,829,0.925223214
2017-12,B DIVISION,F,1,2850,2717,0.953333333
2017-12,B DIVISION,F,2,2932,2483,0.84686221
2017-12,B DIVISION,G,1,880,903,1.026136364
2017-12,B DIVISION,G,2,1342,1339,0.997764531
2017-12,B DIVISION,JZ,1,1020,989,0.969607843
2017-12,B DIVISION,JZ,2,896,893,0.996651786
2017-12,B DIVISION,L,1,1920,1861,0.969270833
2017-12,B DIVISION,L,2,2048,1969,0.961425781
2017-12,B DIVISION,M,1,1456,1311,0.900412088
2017-12,B DIVISION,M,2,724,701,0.968232044
2017-12,B DIVISION,N,1,1797,1714,0.953811909
2017-12,B DIVISION,N,2,1836,1717,0.935185185
2017-12,B DIVISION,Q,1,2080,1956,0.940384615
2017-12,B DIVISION,Q,2,2310,2143,0.927705628
2017-12,B DIVISION,R,1,1980,1879,0.948989899
2017-12,B DIVISION,R,2,1651,1528,0.925499697
2017-12,B DIVISION,S Fkln,1,720,710,0.986111111
2017-12,B DIVISION,S Fkln,2,784,778,0.992346939
2017-12,B DIVISION,S Rock,1,440,437,0.993181818
2017-12,B DIVISION,S Rock,2,224,225,1.004464286
2017-12,B DIVISION,W,1,776,743,0.957474227
2017-12,Systemwide,Systemwide,1,43364,40662,0.93769025
2017-12,Systemwide,Systemwide,2,34850,32680,0.937733142
2018-01,A DIVISION,1,1,1823,1752,0.961053209
2018-01,A DIVISION,1,2,960,896,0.933333333
2018-01,A DIVISION,2,1,2409,2147,0.891241179
2018-01,A DIVISION,2,2,1878,1644,0.875399361
2018-01,A DIVISION,3,1,2232,2039,0.913530466
2018-01,A DIVISION,3,2,640,606,0.946875
2018-01,A DIVISION,4,1,3124,2672,0.8553137
2018-01,A DIVISION,4,2,1899,1700,0.895208004
2018-01,A DIVISION,5,1,2745,2316,0.843715847
2018-01,A DIVISION,5,2,1288,1227,0.952639752
2018-01,A DIVISION,6,1,2178,1905,0.874655647
2018-01,A DIVISION,6,2,956,901,0.942468619
2018-01,A DIVISION,7,1,2838,2508,0.88372093
2018-01,A DIVISION,7,2,984,954,0.969512195
2018-01,A DIVISION,S 42nd,1,3212,3192,0.99377335
2018-01,A DIVISION,S 42nd,2,1464,1464,1
2018-01,B DIVISION,A,1,2814,2565,0.911513859
2018-01,B DIVISION,A,2,1531,1474,0.962769432
2018-01,B DIVISION,B,1,1848,1679,0.908549784
2018-01,B DIVISION,C,1,1652,1494,0.904358354
2018-01,B DIVISION,C,2,1396,1312,0.93982808
2018-01,B DIVISION,D,1,1980,1874,0.946464646
2018-01,B DIVISION,D,2,1024,998,0.974609375
2018-01,B DIVISION,E,1,1716,1586,0.924242424
2018-01,B DIVISION,E,2,640,614,0.959375
2018-01,B DIVISION,F,1,3144,3013,0.958333333
2018-01,B DIVISION,F,2,960,914,0.952083333
2018-01,B DIVISION,G,1,968,983,1.015495868
2018-01,B DIVISION,G,2,1536,1484,0.966145833
2018-01,B DIVISION,JZ,1,1122,1053,0.938502674
2018-01,B DIVISION,JZ,2,716,693,0.967877095
2018-01,B DIVISION,L,1,2103,1965,0.934379458
2018-01,B DIVISION,L,2,1598,1546,0.967459324
2018-01,B DIVISION,M,1,1804,1650,0.914634146
2018-01,B DIVISION,N,1,1980,1860,0.939393939
2018-01,B DIVISION,N,2,1278,1198,0.937402191
2018-01,B DIVISION,Q,1,2288,2100,0.917832168
2018-01,B DIVISION,Q,2,1708,1658,0.970725995
2018-01,B DIVISION,R,1,2178,2042,0.937557392
2018-01,B DIVISION,R,2,1203,1137,0.945137157
2018-01,B DIVISION,S Fkln,1,792,772,0.974747475
2018-01,B DIVISION,S Fkln,2,704,690,0.980113636
2018-01,B DIVISION,S Rock,1,484,431,0.890495868
2018-01,B DIVISION,S Rock,2,448,445,0.993303571
2018-01,B DIVISION,W,1,858,788,0.918414918
2018-01,Systemwide,Systemwide,1,48292,44386,0.919117038
2018-01,Systemwide,Systemwide,2,24811,23555,0.949377292
2018-02,A DIVISION,1,1,1571,1535,0.977084659
2018-02,A DIVISION,1,2,959,916,0.955161627
2018-02,A DIVISION,2,1,2094,1913,0.91356256
2018-02,A DIVISION,2,2,1734,1465,0.844867359
2018-02,A DIVISION,3,1,1938,1806,0.931888545
2018-02,A DIVISION,3,2,320,302,0.94375
2018-02,A DIVISION,4,1,2697,2429,0.90063033
2018-02,A DIVISION,4,2,1900,1620,0.852631579
2018-02,A DIVISION,5,1,2375,2107,0.887157895
2018-02,A DIVISION,5,2,1284,1119,0.871495327
2018-02,A DIVISION,6,1,1879,1711,0.91059074
2018-02,A DIVISION,6,2,719,700,0.973574409
2018-02,A DIVISION,7,1,2437,2219,0.910545753
2018-02,A DIVISION,7,2,1152,1052,0.913194444
2018-02,A DIVISION,S 42nd,1,2774,2747,0.990266763
2018-02,A DIVISION,S 42nd,2,1464,1460,0.99726776
2018-02,B DIVISION,A,1,2432,2302,0.946546053
2018-02,B DIVISION,A,2,1656,1597,0.964371981
2018-02,B DIVISION,B,1,1596,1521,0.953007519
2018-02,B DIVISION,C,1,1425,1345,0.943859649
2018-02,B DIVISION,C,2,1423,1372,0.964160225
2018-02,B DIVISION,D,1,1710,1664,0.973099415
2018-02,B DIVISION,D,2,1121,1101,0.982158787
2018-02,B DIVISION,E,1,1482,1361,0.918353576
2018-02,B DIVISION,E,2,480,477,0.99375
2018-02,B DIVISION,F,1,2718,2591,0.953274467
2018-02,B DIVISION,F,2,1181,1163,0.984758679
2018-02,B DIVISION,G,1,836,858,1.026315789
2018-02,B DIVISION,G,2,1536,1341,0.873046875
2018-02,B DIVISION,JZ,1,969,946,0.97626419
2018-02,B DIVISION,JZ,2,537,537,1
2018-02,B DIVISION,L,1,1824,1746,0.957236842
2018-02,B DIVISION,L,2,1808,1773,0.980641593
2018-02,B DIVISION,M,1,1558,1436,0.92169448
2018-02,B DIVISION,N,1,1710,1598,0.934502924
2018-02,B DIVISION,N,2,1180,1110,0.940677966
2018-02,B DIVISION,Q,1,1976,1874,0.948380567
2018-02,B DIVISION,Q,2,1618,1587,0.980840544
2018-02,B DIVISION,R,1,1881,1770,0.940988836
2018-02,B DIVISION,R,2,1124,1076,0.957295374
2018-02,B DIVISION,S Fkln,1,684,682,0.997076023
2018-02,B DIVISION,S Fkln,2,704,702,0.997159091
2018-02,B DIVISION,S Rock,1,418,422,1.009569378
2018-02,B DIVISION,S Rock,2,384,385,1.002604167
2018-02,B DIVISION,W,1,740,662,0.894594595
2018-02,Systemwide,Systemwide,1,41724,39245,0.940585754
2018-02,Systemwide,Systemwide,2,24284,22855,0.94115467
2018-03,A DIVISION,1,1,1826,1790,0.980284775
2018-03,A DIVISION,1,2,960,941,0.980208333
2018-03,A DIVISION,2,1,2413,2238,0.927476171
2018-03,A DIVISION,2,2,1813,1650,0.910093767
2018-03,A DIVISION,3,1,2228,2100,0.942549372
2018-03,A DIVISION,3,2,400,391,0.9775
2018-03,A DIVISION,4,1,3122,2728,0.873798847
2018-03,A DIVISION,4,2,1903,1737,0.912769312
2018-03,A DIVISION,5,1,2760,2383,0.863405797
2018-03,A DIVISION,5,2,1284,1203,0.936915888
2018-03,A DIVISION,6,1,2180,1916,0.878899083
2018-03,A DIVISION,6,2,759,738,0.972332016
2018-03,A DIVISION,7,1,2810,2480,0.882562278
2018-03,A DIVISION,7,2,1224,1170,0.955882353
2018-03,A DIVISION,S 42nd,1,2920,2891,0.990068493
2018-03,A DIVISION,S 42nd,2,1482,1480,0.998650472
2018-03,B DIVISION,A,1,2807,2706,0.964018525
2018-03,B DIVISION,A,2,1530,1491,0.974509804
2018-03,B DIVISION,B,1,1848,1819,0.984307359
2018-03,B DIVISION,C,1,1653,1605,0.970961887
2018-03,B DIVISION,C,2,1279,1247,0.974980453
2018-03,B DIVISION,D,1,1980,1950,0.984848485
2018-03,B DIVISION,D,2,1281,1276,0.996096799
2018-03,B DIVISION,E,1,1716,1593,0.928321678
2018-03,B DIVISION,E,2,832,802,0.963942308
2018-03,B DIVISION,F,1,3147,3041,0.966317127
2018-03,B DIVISION,F,2,1405,1393,0.991459075
2018-03,B DIVISION,G,1,968,972,1.004132231
2018-03,B DIVISION,G,2,1536,1536,1
2018-03,B DIVISION,JZ,1,1122,1095,0.975935829
2018-03,B DIVISION,JZ,2,550,544,0.989090909
2018-03,B DIVISION,L,1,2112,2007,0.950284091
2018-03,B DIVISION,L,2,1587,1539,0.969754253
2018-03,B DIVISION,M,1,1804,1719,0.952882483
2018-03,B DIVISION,M,2,192,191,0.994791667
2018-03,B DIVISION,N,1,1977,1876,0.948912494
2018-03,B DIVISION,N,2,879,864,0.982935154
2018-03,B DIVISION,Q,1,2288,2189,0.956730769
2018-03,B DIVISION,Q,2,1851,1816,0.981091302
2018-03,B DIVISION,R,1,2160,2070,0.958333333
2018-03,B DIVISION,R,2,883,866,0.980747452
2018-03,B DIVISION,S Fkln,1,756,754,0.997354497
2018-03,B DIVISION,S Fkln,2,720,720,1
2018-03,B DIVISION,S Rock,1,472,470,0.995762712
2018-03,B DIVISION,S Rock,2,384,373,0.971354167
2018-03,B DIVISION,W,1,858,799,0.931235431
2018-03,Systemwide,Systemwide,1,47927,45191,0.94291318
2018-03,Systemwide,Systemwide,2,24734,23968,0.969030484
2018-04,A DIVISION,1,1,1743,1703,0.977051061
2018-04,A DIVISION,1,2,1080,1067,0.987962963
2018-04,A DIVISION,2,1,2310,2115,0.915584416
2018-04,A DIVISION,2,2,2107,2009,0.953488372
2018-04,A DIVISION,3,1,2142,2025,0.945378151
2018-04,A DIVISION,3,2,640,639,0.9984375
2018-04,A DIVISION,4,1,2982,2694,0.903420523
2018-04,A DIVISION,4,2,2124,1951,0.918549906
2018-04,A DIVISION,5,1,2667,2363,0.886014248
2018-04,A DIVISION,5,2,1448,1374,0.948895028
2018-04,A DIVISION,6,1,2104,1963,0.932984791
2018-04,A DIVISION,6,2,799,779,0.974968711
2018-04,A DIVISION,7,1,2709,2376,0.877076412
2018-04,A DIVISION,7,2,1200,1185,0.9875
2018-04,A DIVISION,S 42nd,1,2774,2755,0.993150685
2018-04,A DIVISION,S 42nd,2,1638,1627,0.993284493
2018-04,B DIVISION,A,1,2686,2553,0.950483991
2018-04,B DIVISION,A,2,1715,1688,0.98425656
2018-04,B DIVISION,B,1,1764,1736,0.984126984
2018-04,B DIVISION,C,1,1575,1487,0.944126984
2018-04,B DIVISION,C,2,1438,1358,0.944367177
2018-04,B DIVISION,D,1,1890,1863,0.985714286
2018-04,B DIVISION,D,2,1281,1300,1.014832162
2018-04,B DIVISION,E,1,1638,1501,0.916361416
2018-04,B DIVISION,E,2,927,911,0.982740022
2018-04,B DIVISION,F,1,3002,2895,0.964357095
2018-04,B DIVISION,F,2,1465,1459,0.995904437
2018-04,B DIVISION,G,1,924,923,0.998917749
2018-04,B DIVISION,G,2,1728,1701,0.984375
2018-04,B DIVISION,JZ,1,1071,1044,0.974789916
2018-04,B DIVISION,JZ,2,812,792,0.975369458
2018-04,B DIVISION,L,1,2016,1973,0.978670635
2018-04,B DIVISION,L,2,2029,1958,0.965007393
2018-04,B DIVISION,M,1,1731,1613,0.931831311
2018-04,B DIVISION,M,2,447,443,0.991051454
2018-04,B DIVISION,N,1,1891,1808,0.956107879
2018-04,B DIVISION,N,2,1357,1271,0.936624908
2018-04,B DIVISION,Q,1,2184,2084,0.954212454
2018-04,B DIVISION,Q,2,2080,2071,0.995673077
2018-04,B DIVISION,R,1,2069,1981,0.957467376
2018-04,B DIVISION,R,2,1348,1329,0.985905045
2018-04,B DIVISION,S Fkln,1,756,754,0.997354497
2018-04,B DIVISION,S Fkln,2,784,784,1
2018-04,B DIVISION,S Rock,1,366,368,1.005464481
2018-04,B DIVISION,S Rock,2,400,396,0.99
2018-04,B DIVISION,W,1,819,779,0.951159951
2018-04,Systemwide,Systemwide,1,45813,43356,0.946368935
2018-04,Systemwide,Systemwide,2,28847,28092,0.973827434
2018-05,A DIVISION,1,1,1826,1771,0.969879518
2018-05,A DIVISION,1,2,960,941,0.980208333
2018-05,A DIVISION,2,1,2420,2252,0.930578512
2018-05,A DIVISION,2,2,1884,1818,0.964968153
2018-05,A DIVISION,3,1,2244,2127,0.947860963
2018-05,A DIVISION,3,2,640,640,1
2018-05,A DIVISION,4,1,3118,2822,0.905067351
2018-05,A DIVISION,4,2,1892,1798,0.950317125
2018-05,A DIVISION,5,1,2794,2484,0.88904796
2018-05,A DIVISION,5,2,1282,1236,0.964118565
2018-05,A DIVISION,6,1,2222,2035,0.915841584
2018-05,A DIVISION,6,2,559,559,1
2018-05,A DIVISION,7,1,2838,2538,0.894291755
2018-05,A DIVISION,7,2,1152,1129,0.980034722
2018-05,A DIVISION,S 42nd,1,3212,3192,0.99377335
2018-05,A DIVISION,S 42nd,2,1464,1461,0.99795082
2018-05,B DIVISION,A,1,2816,2713,0.963423295
2018-05,B DIVISION,A,2,1432,1405,0.981145251
2018-05,B DIVISION,B,1,1848,1805,0.976731602
2018-05,B DIVISION,C,1,1650,1599,0.969090909
2018-05,B DIVISION,C,2,1199,1172,0.977481234
2018-05,B DIVISION,D,1,1980,1911,0.965151515
2018-05,B DIVISION,D,2,964,960,0.995850622
2018-05,B DIVISION,E,1,1716,1577,0.918997669
2018-05,B DIVISION,E,2,674,669,0.992581602
2018-05,B DIVISION,F,1,3142,3046,0.969446213
2018-05,B DIVISION,F,2,800,803,1.00375
2018-05,B DIVISION,G,1,968,1005,1.03822314
2018-05,B DIVISION,G,2,1536,1509,0.982421875
2018-05,B DIVISION,JZ,1,1122,1100,0.980392157
2018-05,B DIVISION,JZ,2,716,719,1.004189944
2018-05,B DIVISION,L,1,2016,1978,0.981150794
2018-05,B DIVISION,L,2,1808,1755,0.970685841
2018-05,B DIVISION,M,1,2002,1870,0.934065934
2018-05,B DIVISION,M,2,724,713,0.98480663
2018-05,B DIVISION,N,1,1980,1873,0.945959596
2018-05,B DIVISION,N,2,1341,1294,0.964951529
2018-05,B DIVISION,Q,1,2288,2163,0.945367133
2018-05,B DIVISION,Q,2,1768,1732,0.979638009
2018-05,B DIVISION,R,1,2178,2074,0.95224977
2018-05,B DIVISION,R,2,1200,1170,0.975
2018-05,B DIVISION,S Fkln,1,792,783,0.988636364
2018-05,B DIVISION,S Fkln,2,704,702,0.997159091
2018-05,B DIVISION,S Rock,1,400,401,1.0025
2018-05,B DIVISION,S Rock,2,400,398,0.995
2018-05,B DIVISION,W,1,858,803,0.935897436
2018-05,Systemwide,Systemwide,1,48430,45922,0.948213917
2018-05,Systemwide,Systemwide,2,25099,24583,0.979441412
2018-06,A DIVISION,1,1,1743,1722,0.987951807
2018-06,A DIVISION,1,2,1080,1061,0.982407407
2018-06,A DIVISION,2,1,2310,2191,0.948484848
2018-06,A DIVISION,2,2,2040,1941,0.951470588
2018-06,A DIVISION,3,1,2142,2053,0.958450047
2018-06,A DIVISION,3,2,880,868,0.986363636
2018-06,A DIVISION,4,1,2973,2700,0.908173562
2018-06,A DIVISION,4,2,2012,1849,0.918986083
2018-06,A DIVISION,5,1,2667,2438,0.914135733
2018-06,A DIVISION,5,2,1379,1276,0.925308194
2018-06,A DIVISION,6,1,2119,1962,0.925908447
2018-06,A DIVISION,6,2,903,893,0.988925803
2018-06,A DIVISION,7,1,2701,2405,0.890410959
2018-06,A DIVISION,7,2,1448,1350,0.932320442
2018-06,A DIVISION,S 42nd,1,2920,2915,0.998287671
2018-06,A DIVISION,S 42nd,2,1674,1671,0.998207885
2018-06,B DIVISION,A,1,2688,2565,0.954241071
2018-06,B DIVISION,A,2,1780,1758,0.987640449
2018-06,B DIVISION,B,1,1764,1723,0.97675737
2018-06,B DIVISION,C,1,1575,1547,0.982222222
2018-06,B DIVISION,C,2,1498,1458,0.97329773
2018-06,B DIVISION,D,1,1890,1855,0.981481481
2018-06,B DIVISION,D,2,1282,1277,0.996099844
2018-06,B DIVISION,E,1,1638,1560,0.952380952
2018-06,B DIVISION,E,2,400,383,0.9575
2018-06,B DIVISION,F,1,3001,2975,0.991336221
2018-06,B DIVISION,F,2,1200,1191,0.9925
2018-06,B DIVISION,G,1,924,936,1.012987013
2018-06,B DIVISION,G,2,1438,1438,1
2018-06,B DIVISION,JZ,1,1071,1051,0.981325864
2018-06,B DIVISION,JZ,2,813,813,1
2018-06,B DIVISION,L,1,2016,1975,0.979662698
2018-06,B DIVISION,L,2,1716,1687,0.983100233
2018-06,B DIVISION,M,1,1911,1804,0.944008373
2018-06,B DIVISION,M,2,639,631,0.987480438
2018-06,B DIVISION,N,1,1890,1808,0.956613757
2018-06,B DIVISION,N,2,1439,1377,0.956914524
2018-06,B DIVISION,Q,1,2179,2084,0.956402019
2018-06,B DIVISION,Q,2,2040,2056,1.007843137
2018-06,B DIVISION,R,1,2079,1988,0.956228956
2018-06,B DIVISION,R,2,1439,1404,0.975677554
2018-06,B DIVISION,S Fkln,1,756,754,0.997354497
2018-06,B DIVISION,S Fkln,2,800,799,0.99875
2018-06,B DIVISION,S Rock,1,462,466,1.008658009
2018-06,B DIVISION,S Rock,2,512,495,0.966796875
